,Rating,comment_count,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Category_left,Category_mainstream,Category_right,Page_ABC News Politics,Page_Addicting Info,Page_CNN Politics,Page_Eagle Rising,Page_Occupy Democrats,Page_Politico,Page_Right Wing News,Page_The Other 98%,Date_Published_2016-09-19,Date_Published_2016-09-20,Date_Published_2016-09-21,Date_Published_2016-09-22,Date_Published_2016-09-23,Date_Published_2016-09-26,Date_Published_2016-09-27,Post_Type_link,Post_Type_photo,Post_Type_text,Post_Type_video
1644,3,52.0,168,52,30,150,12,2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1645,3,144.0,968,141,38,826,102,4,27,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1646,3,187.0,5344,183,400,4621,601,15,45,26,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1647,3,57.0,107,52,13,61,2,1,16,0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1648,3,68.0,661,66,98,557,65,1,32,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1649,3,54.0,115,52,14,72,4,1,14,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1650,3,105.0,117,103,11,69,3,2,34,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1651,3,32.0,59,32,8,46,4,0,3,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1652,3,75.0,273,74,115,219,11,1,36,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1653,3,109.0,742,104,43,639,69,4,23,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1654,3,68.0,114,66,14,72,3,3,25,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1655,3,230.0,2509,222,154,1931,146,8,410,8,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1656,3,109.0,323,104,21,175,12,7,71,0,58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1657,3,554.0,9195,548,984,7646,708,11,801,6,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1658,3,126.0,258,121,9,82,2,6,113,0,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1659,3,160.0,1081,154,77,859,70,9,137,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1660,3,145.0,402,137,17,323,34,2,32,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1661,3,160.0,311,157,36,154,4,17,72,3,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1662,3,96.0,607,92,37,435,71,2,82,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1663,3,202.0,2276,198,494,1936,222,26,75,1,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1664,3,54.0,423,52,25,370,40,2,8,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1665,3,26.0,159,25,6,140,10,1,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1666,3,155.0,411,148,73,194,11,15,52,5,134,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1667,3,1636.0,28481,1632,6723,23626,3412,100,1243,14,86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1668,3,215.0,531,212,48,180,7,7,147,9,181,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1669,3,181.0,2333,174,1798,2197,59,11,63,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1670,3,141.0,1286,137,91,1133,76,11,14,5,47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1671,3,73.0,317,72,23,282,24,0,9,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1672,3,473.0,1496,464,325,648,18,118,428,18,266,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1673,3,78.0,319,77,21,276,2,8,31,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1674,3,189.0,550,187,62,298,20,8,136,9,79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1675,3,132.0,448,130,34,176,7,9,191,1,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1676,3,369.0,1995,369,181,579,23,82,1261,5,45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1677,3,208.0,3554,199,752,2997,52,26,353,1,125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1678,3,120.0,1222,118,109,1110,69,14,19,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1679,3,427.0,2730,417,564,2238,150,29,59,16,238,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1680,3,109.0,387,107,47,161,11,48,78,3,86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1681,3,114.0,457,110,46,351,13,22,70,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1682,3,69.0,159,66,32,143,7,1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1683,3,163.0,1959,158,158,1706,189,8,39,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1684,3,165.0,1813,163,214,1380,57,19,316,3,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1685,3,524.0,796,513,107,354,7,33,216,7,179,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1686,3,188.0,4072,183,210,3468,488,6,96,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1687,3,160.0,1450,151,85,1219,170,12,40,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1688,3,81.0,183,80,12,78,5,15,7,3,75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1689,3,197.0,1247,204,584,1104,35,8,90,1,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1690,3,165.0,248,162,26,97,2,4,65,3,77,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1691,3,132.0,1905,129,316,1725,97,7,16,5,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1692,3,246.0,480,243,36,389,40,5,15,2,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1693,3,1521.0,5115,1501,2149,1651,15,229,3052,39,129,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1694,3,69.0,188,69,14,127,4,3,24,1,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1695,3,220.0,2190,214,466,1587,13,75,132,23,360,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1696,3,159.0,1372,156,187,1248,80,3,37,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1697,3,183.0,1943,179,182,1585,263,5,78,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1698,3,30.0,111,30,10,70,7,4,5,0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1699,3,305.0,371,297,25,272,3,9,47,3,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1700,3,65.0,612,62,19,523,56,0,30,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1701,3,1419.0,5466,1392,1555,2389,64,119,2394,31,469,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1702,3,208.0,795,206,94,634,53,10,82,4,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1703,3,86.0,818,84,50,346,6,27,433,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1704,3,34.0,120,33,5,86,2,4,27,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1705,3,49.0,244,46,35,217,6,4,15,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1706,3,133.0,1384,130,174,1042,66,7,263,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1707,3,551.0,10315,538,946,8981,929,25,343,1,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1708,3,27.0,251,27,9,192,17,0,41,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1709,3,103.0,247,100,22,186,3,10,42,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1710,3,70.0,303,69,19,167,3,6,105,1,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1711,3,34.0,356,34,52,295,32,1,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1712,3,203.0,182,199,18,115,3,9,45,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1713,3,25.0,230,23,39,204,14,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1714,3,404.0,1691,398,805,662,7,36,857,11,118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1715,3,70.0,191,67,37,156,3,3,14,1,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1716,3,190.0,763,188,92,509,7,23,57,4,163,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1717,3,151.0,1228,149,272,696,10,99,32,21,370,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1718,3,60.0,204,60,8,162,16,2,20,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1719,3,24.0,186,22,18,166,16,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1720,3,32.0,28,32,2,26,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1721,3,92.0,187,90,5,89,3,5,75,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1722,3,13.0,105,13,16,82,5,4,11,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1723,3,55.0,757,52,22,677,56,2,19,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1724,3,723.0,1999,711,423,653,10,102,1200,10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1725,3,377.0,647,367,100,212,5,10,350,4,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1726,3,17.0,148,17,11,134,7,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1727,3,55.0,188,54,24,123,0,5,50,1,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1728,3,178.0,815,173,126,357,9,49,143,19,238,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1729,3,141.0,525,138,64,169,4,20,262,0,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1730,3,432.0,685,422,67,229,9,14,334,6,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1731,3,197.0,880,192,75,461,8,6,368,4,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1732,3,139.0,967,135,48,722,78,4,156,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1733,3,241.0,3198,237,259,2460,239,4,482,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1734,3,1576.0,3292,1554,414,908,46,114,1794,34,396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1735,3,1293.0,2037,1270,469,668,38,68,481,25,757,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1736,3,153.0,1053,153,64,874,126,4,30,1,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1737,3,30.0,96,27,13,54,1,1,24,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1738,3,165.0,462,159,79,275,2,8,34,5,138,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1739,3,222.0,3729,219,236,3049,382,5,286,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1740,3,79.0,1256,78,60,1093,94,12,44,8,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1741,3,288.0,543,279,29,138,8,11,338,3,45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1742,3,34.0,104,34,10,77,5,1,18,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1743,3,43.0,251,42,29,202,22,2,20,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1744,3,19.0,46,18,12,41,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1745,3,103.0,690,100,48,534,42,7,101,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1746,3,38.0,162,35,5,125,6,3,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1747,3,180.0,3279,174,360,2866,211,163,32,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1748,3,108.0,1651,105,101,1457,163,0,23,2,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1749,3,135.0,729,130,51,609,62,3,43,2,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1750,3,55.0,169,55,28,107,0,17,42,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1751,3,99.0,410,99,36,240,4,14,14,53,85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1752,3,20.0,47,20,8,38,2,0,2,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1753,3,1.0,12,1,4,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1754,3,186.0,1207,182,85,859,81,16,236,5,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1755,3,294.0,1422,290,62,1035,99,8,251,3,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1756,1,39.0,1054,39,239,744,33,3,257,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1757,3,89.0,202,85,13,107,9,7,67,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1758,3,12.0,55,12,7,43,8,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1759,3,51.0,1783,50,156,1568,140,53,9,2,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1760,3,34.0,76,32,17,47,1,6,5,4,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1761,3,324.0,1180,320,134,811,74,20,248,0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1762,3,115.0,173,112,14,97,16,1,48,3,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1763,3,21.0,62,20,4,60,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1764,3,25.0,95,25,6,60,3,3,0,1,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1765,3,456.0,5677,448,646,4391,381,37,832,8,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1766,3,65.0,521,61,108,230,5,151,116,6,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1767,3,62.0,397,62,36,327,45,4,16,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1768,3,537.0,1386,525,94,413,36,22,605,28,282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1769,3,26.0,50,25,18,35,2,9,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1770,3,9.0,147,9,8,130,16,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1771,3,43.0,91,41,14,89,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1772,3,37.0,198,35,16,179,9,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1773,3,238.0,7963,233,1249,6824,691,316,69,12,51,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1774,3,32.0,378,31,94,179,7,2,1,189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1775,3,201.0,6395,195,1101,5702,454,143,55,10,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1776,3,408.0,1954,398,186,1614,166,28,93,20,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1777,2,19.0,191,19,56,86,5,11,1,28,60,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1778,2,292.0,1661,291,240,1218,33,98,261,20,31,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1779,3,292.0,845,283,179,471,19,77,258,5,15,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1780,3,97.0,248,96,58,74,4,3,0,51,116,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1781,3,11.0,149,11,27,84,1,3,0,8,53,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1782,3,3667.0,7134,3637,5500,3937,81,59,2218,34,805,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1783,2,178.0,1086,172,609,476,2,7,3,33,565,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1784,3,58.0,662,57,392,316,3,47,3,23,270,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1785,3,251.0,1349,250,581,498,4,65,8,13,761,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1786,0,45.0,343,45,172,173,2,17,1,5,145,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1787,2,145.0,671,142,248,407,5,64,153,13,29,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1788,3,112.0,1004,107,188,867,64,2,8,1,62,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1789,3,11.0,106,11,20,76,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1790,2,1.0,69,1,32,50,0,0,0,0,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1791,2,20.0,1254,19,245,1029,47,1,176,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1792,0,23.0,1162,23,242,788,28,13,331,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1793,3,6.0,63,6,19,55,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1794,2,823.0,3720,811,2326,1126,5,202,7,72,2308,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1795,0,40.0,2101,39,197,1850,78,8,156,2,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1796,2,49.0,2147,49,305,1997,114,10,25,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1797,3,53.0,2379,52,263,2261,73,15,25,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1798,2,71.0,1404,69,742,1026,18,54,76,6,224,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1799,3,284.0,2655,277,1619,2294,87,34,68,6,166,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1800,2,25.0,129,25,50,50,0,0,0,4,75,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1801,2,296.0,1585,291,629,1095,19,106,326,12,27,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1802,0,28.0,197,25,29,108,0,17,52,1,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1803,2,24.0,701,22,87,593,9,35,57,0,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1804,0,77.0,802,77,240,445,2,11,0,28,316,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1805,2,89.0,1358,89,466,1018,12,89,227,4,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1806,2,218.0,3593,214,1902,2557,38,85,614,22,277,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1807,2,59.0,733,58,633,473,4,47,13,11,185,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1808,2,24.0,527,24,115,353,22,4,145,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1809,3,103.0,152,101,52,108,1,3,0,31,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1810,2,8.0,127,7,30,120,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1811,3,608.0,5468,601,437,4912,276,15,52,11,202,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1812,2,20.0,194,19,44,108,1,30,41,6,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1813,3,12.0,84,11,50,64,0,11,1,8,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1814,2,292.0,673,288,109,381,6,30,230,19,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1815,3,750.0,1687,739,264,1010,31,8,166,19,453,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1816,3,131.0,257,127,43,148,5,0,24,3,77,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1817,3,171.0,460,168,62,302,6,10,84,3,55,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1818,3,2.0,21,2,3,15,0,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1819,2,30.0,49,27,29,35,0,4,5,2,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1820,1,11.0,64,10,25,48,0,2,1,1,12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1821,3,432.0,981,421,291,354,7,63,326,13,218,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1822,3,11.0,56,10,37,30,0,3,1,9,13,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1823,3,5.0,81,5,23,71,3,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1824,2,5278.0,6897,5241,9567,2131,17,86,47,317,4299,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1825,2,132.0,886,131,206,530,16,10,298,2,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1826,3,8.0,106,8,17,78,11,4,0,13,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1827,2,32.0,497,32,321,349,9,13,121,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1828,3,18.0,1224,17,193,1038,52,1,130,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1829,2,13.0,46,13,10,33,3,1,1,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1830,3,168.0,7100,166,1091,6745,284,40,21,3,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1831,2,281.0,627,278,324,207,1,36,28,16,339,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1832,2,134.0,364,132,45,282,3,23,14,39,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1833,2,1685.0,2661,1669,1132,995,5,46,744,30,841,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
